TRANSACTION_ID,CUSTOMER_ID,ORDER_DATE,CHANNEL,STORE_ID,PAYMENT_METHOD,SUBTOTAL,DISCOUNT_AMOUNT,TAX_AMOUNT,SHIPPING_AMOUNT,TOTAL_AMOUNT,PROMO_CODE_USED,DEVICE_TYPE,FULFILLMENT_METHOD,RETURN_FLAG
100754,63,2024-11-14,Store,1037.0,PayPal,99.99,9.0,7.7,0.0,98.69,N/A,InStore,In-Store,False
100770,4,2024-11-29,Store,1020.0,Credit Card,49.99,5.0,8.6,0.0,53.59,N/A,InStore,In-Store,False
100772,95,2024-11-22,Store,1003.0,Credit Card,272.98,0.0,3.4,0.0,276.38,N/A,InStore,In-Store,False
100776,20,2024-11-12,Store,1037.0,Credit Card,239.98,8.8,3.0,0.0,234.18,N/A,InStore,In-Store,False
100782,59,2024-11-04,Store,1041.0,Credit Card,134.99,0.0,5.2,0.0,140.19,N/A,InStore,In-Store,False
100784,79,2024-11-04,Store,1006.0,Credit Card,49.99,0.0,4.4,0.0,54.39,N/A,InStore,In-Store,False
100796,81,2024-11-03,Store,1028.0,Credit Card,389.98,23.0,6.4,0.0,373.38,N/A,InStore,In-Store,False
100800,14,2024-11-26,Store,1023.0,Google Pay,159.98,0.0,3.5,0.0,163.48,N/A,InStore,In-Store,False
100816,41,2024-11-10,Store,1003.0,Credit Card,314.98,4.25,3.9,0.0,314.63,N/A,InStore,In-Store,False
100820,68,2024-11-03,Store,1029.0,Credit Card,314.97,10.2,12.5,0.0,317.27,N/A,InStore,In-Store,False
100828,11,2024-11-27,Store,1035.0,Credit Card,139.99,14.0,10.7,0.0,136.69,N/A,InStore,In-Store,False
100848,53,2024-11-14,Store,1012.0,Debit Card,379.97,0.0,5.1,0.0,385.07,N/A,InStore,In-Store,False
100852,56,2024-11-03,Store,1015.0,Credit Card,579.97,4.5,8.3,0.0,583.77,N/A,InStore,In-Store,False
100854,41,2024-11-18,Store,1005.0,Credit Card,292.97,96.99,5.4,0.0,201.38,N/A,InStore,In-Store,False
100952,3,2024-12-13,Store,1046.0,Credit Card,87.98,4.4,4.3,0.0,87.88,N/A,InStore,In-Store,False
100961,68,2024-12-22,Store,1034.0,Credit Card,159.99,4.8,4.7,0.0,159.89,N/A,InStore,In-Store,False
100963,63,2024-12-03,Store,1031.0,Credit Card,389.97,11.7,4.2,0.0,382.47,N/A,InStore,In-Store,False
100975,76,2024-12-10,Store,1026.0,Credit Card,84.99,0.0,5.5,0.0,90.49,N/A,InStore,In-Store,False
100984,73,2024-12-06,Store,1018.0,Credit Card,379.98,53.2,15.0,0.0,341.78,N/A,InStore,In-Store,False
100993,33,2024-12-30,Store,1004.0,Credit Card,419.97,8.1,5.3,0.0,417.17,N/A,InStore,In-Store,False
100996,4,2024-12-19,Store,1044.0,Credit Card,439.97,0.0,5.6,0.0,445.57,N/A,InStore,In-Store,False
100999,27,2024-12-05,Store,1041.0,Debit Card,299.98,14.7,4.5,0.0,289.78,N/A,InStore,In-Store,False
101005,80,2024-12-20,Store,1040.0,Credit Card,529.97,54.4,3.7,0.0,479.27,N/A,InStore,In-Store,False
101008,9,2024-12-30,Store,1030.0,Credit Card,359.98,94.99,10.1,0.0,275.09,N/A,InStore,In-Store,False
101036,67,2024-12-02,Store,1003.0,Credit Card,329.97,0.0,4.6,0.0,334.57,N/A,InStore,In-Store,False
101043,25,2024-12-12,Store,1025.0,Credit Card,139.99,30.8,4.2,0.0,113.39,N/A,InStore,In-Store,False
101045,19,2024-12-14,Store,1033.0,Credit Card,379.98,8.0,13.7,0.0,385.68,N/A,InStore,In-Store,False
101051,50,2024-12-20,Store,1002.0,Credit Card,429.98,9.0,5.3,0.0,426.28,N/A,InStore,In-Store,False
101060,48,2024-12-04,Store,1028.0,Credit Card,242.97,0.0,3.6,0.0,246.57,N/A,InStore,In-Store,False
101114,1,2025-01-06,Store,1017.0,Credit Card,279.98,0.0,4.8,0.0,284.78,N/A,InStore,In-Store,False
100572,1,2024-10-14,Store,1017.0,Credit Card,234.98,0.0,5.7,0.0,240.68,N/A,InStore,In-Store,False
100586,15,2024-10-24,Store,1013.0,Credit Card,164.98,8.0,5.8,0.0,162.78,N/A,InStore,In-Store,False
100626,59,2024-10-29,Store,1026.0,Credit Card,159.99,8.0,3.7,0.0,155.69,N/A,InStore,In-Store,False
100802,75,2024-11-28,Store,1004.0,Credit Card,199.98,2.4,15.7,0.0,213.28,N/A,InStore,In-Store,False
100837,14,2024-11-27,Store,1025.0,Credit Card,459.97,6.5,4.6,0.0,458.07,N/A,InStore,In-Store,False
100866,4,2024-11-04,Store,1016.0,Credit Card,459.98,77.2,13.0,0.0,395.78,N/A,InStore,In-Store,False
100878,19,2024-11-29,Store,1036.0,Credit Card,74.99,2.25,4.3,0.0,77.04,N/A,InStore,In-Store,False
100941,1,2024-12-17,Store,1016.0,Credit Card,89.98,0.0,2.5,0.0,92.48,N/A,InStore,In-Store,False
100944,86,2024-12-02,Store,1035.0,Credit Card,394.98,3.8,2.5,0.0,393.68,N/A,InStore,In-Store,False
100977,70,2024-12-17,Store,1010.0,Credit Card,119.99,0.0,9.2,0.0,129.19,N/A,InStore,In-Store,False
101009,28,2024-12-21,Store,1043.0,Credit Card,39.99,2.0,13.6,0.0,51.59,N/A,InStore,In-Store,False
101011,90,2024-12-21,Store,1002.0,Credit Card,362.96,3.19,4.6,0.0,364.37,N/A,InStore,In-Store,False
101020,72,2024-12-25,Store,1021.0,Credit Card,224.98,1.3,3.5,0.0,227.18,N/A,InStore,In-Store,False
101021,58,2024-12-15,Store,1046.0,Debit Card,129.99,0.0,7.4,0.0,137.39,N/A,InStore,In-Store,False
101022,48,2024-12-12,Store,1024.0,Credit Card,384.98,6.8,3.4,0.0,381.58,N/A,InStore,In-Store,False
101029,17,2024-12-19,Store,1042.0,Credit Card,89.99,0.0,5.7,0.0,95.69,N/A,InStore,In-Store,False
101033,65,2024-12-11,Store,1017.0,Debit Card,192.98,0.0,14.8,0.0,207.78,N/A,InStore,In-Store,False
100995,92,2024-12-29,Store,1015.0,Credit Card,42.99,0.86,3.6,0.0,45.73,N/A,InStore,In-Store,False
101128,40,2025-01-16,Store,1009.0,Credit Card,304.96,10.25,3.6,0.0,298.31,N/A,InStore,In-Store,False
101130,48,2025-01-09,Store,1024.0,Credit Card,169.99,10.2,2.7,0.0,162.49,N/A,InStore,In-Store,False
101133,32,2025-01-17,Store,1008.0,Credit Card,129.99,11.7,6.5,0.0,124.79,N/A,InStore,In-Store,False
101136,65,2025-01-08,Store,1021.0,PayPal,389.97,0.0,5.9,0.0,395.87,N/A,InStore,In-Store,False
101142,95,2025-01-16,Store,1001.0,Google Pay,49.99,0.0,2.8,0.0,52.79,N/A,InStore,In-Store,False
101143,50,2025-01-13,Store,1043.0,Credit Card,374.97,0.0,10.0,0.0,384.97,N/A,InStore,In-Store,False
101150,28,2025-01-23,Store,1005.0,Credit Card,229.99,0.0,13.7,0.0,243.69,N/A,InStore,In-Store,False
101161,87,2025-01-11,Store,1020.0,Credit Card,159.99,0.0,13.1,0.0,173.09,N/A,InStore,In-Store,False
101168,69,2025-01-30,Store,1023.0,Credit Card,169.99,0.0,3.1,0.0,173.09,N/A,InStore,In-Store,False
101169,83,2025-01-18,Store,1028.0,Credit Card,49.99,4.0,3.2,0.0,49.19,N/A,InStore,In-Store,False
101171,23,2025-01-24,Store,1006.0,Credit Card,509.97,40.8,11.2,0.0,480.37,N/A,InStore,In-Store,False
101174,76,2025-01-19,Store,1023.0,Debit Card,119.99,0.0,14.4,0.0,134.39,N/A,InStore,In-Store,False
101177,95,2025-01-22,Store,1038.0,PayPal,299.99,30.0,8.4,0.0,278.39,N/A,InStore,In-Store,False
101185,38,2025-01-27,Store,1043.0,Credit Card,159.99,0.0,7.6,0.0,167.59,N/A,InStore,In-Store,False
101186,85,2025-01-22,Store,1040.0,Debit Card,184.98,6.7,8.2,0.0,186.48,N/A,InStore,In-Store,False
101194,45,2025-01-31,Store,1018.0,Apple Pay,169.99,3.4,4.2,0.0,170.79,N/A,InStore,In-Store,False
101210,27,2025-01-04,Store,1028.0,Credit Card,329.98,37.0,2.5,0.0,295.48,N/A,InStore,In-Store,False
101214,100,2025-01-01,Store,1047.0,Credit Card,129.99,11.7,3.8,0.0,122.09,N/A,InStore,In-Store,False
101228,13,2025-01-11,Store,1001.0,Credit Card,259.98,5.2,10.4,0.0,265.18,N/A,InStore,In-Store,False
101274,90,2025-02-27,Store,1001.0,Credit Card,389.97,88.8,2.7,0.0,303.87,N/A,InStore,In-Store,False
101279,79,2025-02-12,Store,1038.0,Credit Card,149.98,0.0,9.6,0.0,159.58,N/A,InStore,In-Store,False
101290,40,2025-02-02,Store,1012.0,Credit Card,449.98,15.0,3.8,0.0,438.78,N/A,InStore,In-Store,False
101294,24,2025-02-10,Store,1032.0,Credit Card,149.98,2.1,5.5,0.0,153.38,N/A,InStore,In-Store,False
101327,72,2025-02-11,Store,1044.0,Credit Card,84.99,2.55,4.2,0.0,86.64,N/A,InStore,In-Store,False
101328,42,2025-02-16,Store,1006.0,Credit Card,312.97,6.98,5.9,0.0,311.89,N/A,InStore,In-Store,False
101336,93,2025-02-10,Store,1020.0,Credit Card,204.98,3.4,9.9,0.0,211.48,N/A,InStore,In-Store,False
101349,41,2025-02-19,Store,1003.0,Credit Card,299.99,27.0,7.0,0.0,279.99,N/A,InStore,In-Store,False
101358,93,2025-02-14,Store,1016.0,PayPal,189.99,9.5,2.7,0.0,183.19,N/A,InStore,In-Store,False
101362,20,2025-02-22,Store,1037.0,Credit Card,204.98,4.2,8.8,0.0,209.58,N/A,InStore,In-Store,False
101371,44,2025-02-08,Store,1013.0,PayPal,84.99,0.0,6.9,0.0,91.89,N/A,InStore,In-Store,False
101374,4,2025-02-26,Store,1021.0,Cash,74.99,5.25,6.8,0.0,76.54,N/A,InStore,In-Store,False
101379,50,2025-02-18,Store,1038.0,Credit Card,129.99,0.0,5.2,0.0,135.19,N/A,InStore,In-Store,False
101390,35,2025-02-05,Store,1001.0,Credit Card,189.99,51.3,3.0,0.0,141.69,N/A,InStore,In-Store,False
101396,50,2025-02-06,Store,1005.0,Credit Card,244.98,22.25,3.0,0.0,225.73,N/A,InStore,In-Store,False
101399,52,2025-02-20,Store,1021.0,Credit Card,89.99,9.0,6.1,0.0,87.09,N/A,InStore,In-Store,False
101401,29,2025-02-20,Store,1038.0,Credit Card,169.99,8.5,8.9,0.0,170.39,N/A,InStore,In-Store,False
101502,4,2025-03-21,Store,1016.0,Credit Card,69.99,0.0,4.8,0.0,74.79,N/A,InStore,In-Store,False
101508,65,2025-03-21,Store,1040.0,Credit Card,39.99,4.0,3.2,0.0,39.19,N/A,InStore,In-Store,False
101516,21,2025-03-28,Store,1026.0,Credit Card,474.97,13.5,4.9,0.0,466.37,N/A,InStore,In-Store,False
101520,76,2025-03-09,Store,1023.0,Credit Card,469.97,0.0,6.8,0.0,476.77,N/A,InStore,In-Store,False
101527,52,2025-03-20,Store,1044.0,Apple Pay,89.98,35.99,15.1,0.0,69.09,N/A,InStore,In-Store,False
101532,41,2025-03-23,Store,1043.0,Credit Card,154.98,10.6,15.8,0.0,160.18,N/A,InStore,In-Store,False
101539,100,2025-03-03,Store,1032.0,Credit Card,84.99,0.0,3.7,0.0,88.69,N/A,InStore,In-Store,False
101542,71,2025-03-11,Store,1008.0,Credit Card,474.97,4.6,2.5,0.0,472.87,N/A,InStore,In-Store,False
101566,27,2025-03-16,Store,1041.0,Cash,69.98,2.1,15.6,0.0,83.48,N/A,InStore,In-Store,False
101567,55,2025-03-16,Store,1036.0,Credit Card,469.97,21.0,4.5,0.0,453.47,N/A,InStore,In-Store,False
101582,84,2025-03-04,Store,1034.0,Credit Card,319.98,7.2,3.3,0.0,316.08,N/A,InStore,In-Store,False
101584,90,2025-03-21,Store,1005.0,Credit Card,419.98,15.2,6.9,0.0,411.68,N/A,InStore,In-Store,False
101596,44,2025-03-21,Store,1008.0,Credit Card,42.99,3.87,5.4,0.0,44.52,N/A,InStore,In-Store,False
101619,30,2025-03-29,Store,1026.0,Credit Card,204.98,14.9,15.3,0.0,205.38,N/A,InStore,In-Store,False
101632,9,2025-03-08,Store,1037.0,Credit Card,244.98,13.6,3.3,0.0,234.68,N/A,InStore,In-Store,False
101633,48,2025-03-22,Store,1024.0,Credit Card,84.99,0.0,8.7,0.0,93.69,N/A,InStore,In-Store,False
101728,33,2025-04-26,Store,1002.0,Credit Card,179.97,10.4,4.1,0.0,173.67,N/A,InStore,In-Store,False
101730,74,2025-04-28,Store,1039.0,Credit Card,134.99,1.35,11.6,0.0,145.24,N/A,InStore,In-Store,False
101736,8,2025-04-03,Store,1019.0,Credit Card,159.99,0.0,2.7,0.0,162.69,N/A,InStore,In-Store,False
101737,68,2025-04-03,Store,1042.0,Credit Card,464.97,0.0,3.4,0.0,468.37,N/A,InStore,In-Store,False
101742,88,2025-04-18,Store,1043.0,Credit Card,229.98,5.0,10.2,0.0,235.18,N/A,InStore,In-Store,False
101756,13,2025-04-17,Store,1006.0,Credit Card,74.99,0.0,13.1,0.0,88.09,N/A,InStore,In-Store,False
101763,27,2025-04-22,Store,1023.0,Credit Card,439.97,0.0,8.5,0.0,448.47,N/A,InStore,In-Store,False
101765,83,2025-04-29,Store,1045.0,Credit Card,159.99,3.2,11.9,0.0,168.69,N/A,InStore,In-Store,False
101772,70,2025-04-16,Store,1039.0,Credit Card,139.99,9.8,2.4,0.0,132.59,N/A,InStore,In-Store,False
101782,24,2025-04-03,Store,1034.0,Credit Card,84.99,39.95,12.2,0.0,57.24,N/A,InStore,In-Store,False
101794,80,2025-04-01,Store,1014.0,Credit Card,229.99,18.4,4.2,0.0,215.79,N/A,InStore,In-Store,False
101795,93,2025-04-12,Store,1016.0,Credit Card,79.99,0.0,8.8,0.0,88.79,N/A,InStore,In-Store,False
101796,4,2025-04-20,Store,1018.0,Credit Card,174.98,0.0,12.3,0.0,187.28,N/A,InStore,In-Store,False
101803,56,2025-04-13,Store,1019.0,Credit Card,754.95,22.4,2.5,0.0,735.05,N/A,InStore,In-Store,False
101815,56,2025-04-28,Store,1044.0,Credit Card,84.99,0.0,4.2,0.0,89.19,N/A,InStore,In-Store,False
101817,57,2025-04-10,Store,1024.0,PayPal,359.97,0.0,5.9,0.0,365.87,N/A,InStore,In-Store,False
101819,93,2025-04-14,Store,1022.0,Credit Card,74.99,0.0,13.0,0.0,87.99,N/A,InStore,In-Store,False
101821,44,2025-04-15,Store,1007.0,Credit Card,99.99,0.0,6.9,0.0,106.89,N/A,InStore,In-Store,False
101824,34,2025-04-10,Store,1004.0,Credit Card,74.99,0.0,2.9,0.0,77.89,N/A,InStore,In-Store,False
101841,74,2025-04-19,Store,1011.0,Credit Card,372.96,5.77,14.3,0.0,381.49,N/A,InStore,In-Store,False
101842,31,2025-04-12,Store,1011.0,Credit Card,364.97,58.9,13.1,0.0,319.17,N/A,InStore,In-Store,False
101844,33,2025-04-15,Store,1038.0,Apple Pay,514.97,6.75,4.9,0.0,513.12,N/A,InStore,In-Store,False
101859,79,2025-04-16,Store,1003.0,PayPal,304.98,96.6,10.1,0.0,218.48,N/A,InStore,In-Store,False
101862,56,2025-04-07,Store,1021.0,Credit Card,74.99,0.0,10.8,0.0,85.79,N/A,InStore,In-Store,False
101863,85,2025-04-11,Store,1016.0,Credit Card,39.99,0.0,5.9,0.0,45.89,N/A,InStore,In-Store,False
101867,77,2025-04-08,Store,1018.0,Google Pay,222.97,3.0,6.8,0.0,226.77,N/A,InStore,In-Store,False
101893,66,2025-04-30,Store,1026.0,Credit Card,309.98,0.0,9.7,0.0,319.68,N/A,InStore,In-Store,False
101899,29,2025-04-16,Store,1006.0,Credit Card,159.99,0.0,6.3,0.0,166.29,N/A,InStore,In-Store,False
101942,31,2025-05-20,Store,1011.0,PayPal,169.99,0.0,6.8,0.0,176.79,N/A,InStore,In-Store,False
101970,42,2025-05-18,Store,1004.0,Credit Card,122.98,15.49,4.6,0.0,112.09,N/A,InStore,In-Store,False
101980,31,2025-05-22,Store,1008.0,Credit Card,189.99,0.0,3.2,0.0,193.19,N/A,InStore,In-Store,False
101981,39,2025-05-20,Store,1036.0,Credit Card,299.97,0.0,11.8,0.0,311.77,N/A,InStore,In-Store,False
101983,73,2025-05-04,Store,1014.0,Credit Card,234.98,0.0,6.6,0.0,241.58,N/A,InStore,In-Store,False
102004,46,2025-05-05,Store,1017.0,Credit Card,439.98,13.4,15.3,0.0,441.88,N/A,InStore,In-Store,False
102052,57,2025-05-28,Store,1026.0,Credit Card,94.99,2.85,14.0,0.0,106.14,N/A,InStore,In-Store,False
102053,43,2025-05-20,Store,1003.0,PayPal,329.98,11.9,6.5,0.0,324.58,N/A,InStore,In-Store,False
102063,100,2025-05-27,Store,1047.0,Credit Card,169.98,0.0,6.7,0.0,176.68,N/A,InStore,In-Store,False
102077,92,2025-05-30,Store,1016.0,Credit Card,139.99,0.0,5.7,0.0,145.69,N/A,InStore,In-Store,False
102081,42,2025-05-07,Store,1043.0,Credit Card,304.97,9.25,13.9,0.0,309.62,N/A,InStore,In-Store,False
102106,36,2025-05-15,Store,1006.0,Credit Card,239.98,8.1,3.4,0.0,235.28,N/A,InStore,In-Store,False
102152,2,2025-06-26,Store,1038.0,Credit Card,169.98,10.6,2.9,0.0,162.28,N/A,InStore,In-Store,False
102168,85,2025-06-11,Store,1016.0,Credit Card,34.99,15.05,4.8,0.0,24.74,N/A,InStore,In-Store,False
102186,92,2025-06-22,Store,1044.0,PayPal,164.98,13.0,4.6,0.0,156.58,N/A,InStore,In-Store,False
102204,87,2025-06-04,Store,1022.0,Credit Card,324.97,1.7,6.4,0.0,329.67,N/A,InStore,In-Store,False
102207,90,2025-06-19,Store,1006.0,Credit Card,99.99,0.0,4.9,0.0,104.89,N/A,InStore,In-Store,False
102212,50,2025-06-11,Store,1002.0,Credit Card,139.98,0.0,9.1,0.0,149.08,N/A,InStore,In-Store,False
102215,60,2025-06-14,Store,1010.0,Credit Card,419.96,0.0,11.4,0.0,431.36,N/A,InStore,In-Store,False
102222,95,2025-06-24,Store,1001.0,Credit Card,219.98,0.0,2.5,0.0,222.48,N/A,InStore,In-Store,False
102225,83,2025-06-17,Store,1026.0,Credit Card,549.97,17.5,3.0,0.0,535.47,N/A,InStore,In-Store,False
102236,92,2025-06-08,Store,1044.0,Google Pay,409.97,7.2,12.6,0.0,415.37,N/A,InStore,In-Store,False
102237,98,2025-06-10,Store,1034.0,Credit Card,184.98,0.0,4.7,0.0,189.68,N/A,InStore,In-Store,False
102252,57,2025-06-10,Store,1028.0,Credit Card,109.98,6.75,13.9,0.0,117.13,N/A,InStore,In-Store,False
102280,59,2025-06-10,Store,1025.0,Credit Card,629.97,0.0,5.0,0.0,634.97,N/A,InStore,In-Store,False
102350,75,2025-07-28,Store,1006.0,Credit Card,149.99,0.0,11.3,0.0,161.29,N/A,InStore,In-Store,False
102352,13,2025-07-20,Store,1001.0,Credit Card,84.99,0.0,4.9,0.0,89.89,N/A,InStore,In-Store,False
102365,19,2025-07-18,Store,1042.0,Credit Card,44.99,0.0,13.8,0.0,58.79,N/A,InStore,In-Store,False
102368,57,2025-07-07,Store,1023.0,Credit Card,349.98,35.0,8.3,0.0,323.28,N/A,InStore,In-Store,False
102374,83,2025-07-01,Store,1025.0,Credit Card,299.99,105.0,15.0,0.0,209.99,N/A,InStore,In-Store,False
102387,13,2025-07-27,Store,1005.0,PayPal,44.99,0.0,6.9,0.0,51.89,N/A,InStore,In-Store,False
102395,12,2025-07-16,Store,1034.0,Credit Card,149.98,3.0,3.7,0.0,150.68,N/A,InStore,In-Store,False
102424,25,2025-07-31,Store,1023.0,Credit Card,634.96,18.4,5.7,0.0,622.26,N/A,InStore,In-Store,False
101202,17,2025-01-18,Store,1047.0,Credit Card,269.98,0.0,2.4,0.0,272.38,N/A,InStore,In-Store,False
101330,33,2025-02-15,Store,1003.0,Credit Card,94.99,9.5,10.1,0.0,95.59,N/A,InStore,In-Store,False
101357,38,2025-02-23,Store,1006.0,Credit Card,84.99,5.1,11.4,0.0,91.29,N/A,InStore,In-Store,False
101558,22,2025-03-26,Store,1033.0,Google Pay,299.99,0.0,7.0,0.0,306.99,N/A,InStore,In-Store,False
101560,14,2025-03-24,Store,1028.0,Credit Card,134.99,5.4,4.3,0.0,133.89,N/A,InStore,In-Store,False
101626,16,2025-03-21,Store,1025.0,PayPal,94.99,0.0,3.9,0.0,98.89,N/A,InStore,In-Store,False
101735,49,2025-04-23,Store,1046.0,Credit Card,84.99,23.8,2.4,0.0,63.59,N/A,InStore,In-Store,False
101749,47,2025-04-11,Store,1030.0,Apple Pay,514.97,1.8,13.9,0.0,527.07,N/A,InStore,In-Store,False
101784,6,2025-04-21,Store,1003.0,Credit Card,294.97,8.0,6.7,0.0,293.67,N/A,InStore,In-Store,False
101786,97,2025-04-12,Store,1042.0,Credit Card,44.99,0.0,14.2,0.0,59.19,N/A,InStore,In-Store,False
101807,4,2025-04-11,Store,1017.0,Credit Card,134.98,2.45,6.3,0.0,138.83,N/A,InStore,In-Store,False
101902,86,2025-04-07,Store,1031.0,Credit Card,39.99,0.0,12.9,0.0,52.89,N/A,InStore,In-Store,False
101985,10,2025-05-04,Store,1011.0,Credit Card,42.99,0.0,5.8,0.0,48.79,N/A,InStore,In-Store,False
101999,30,2025-05-19,Store,1041.0,Credit Card,229.99,0.0,3.0,0.0,232.99,N/A,InStore,In-Store,False
102020,79,2025-05-09,Store,1006.0,Apple Pay,284.97,22.8,15.6,0.0,277.77,N/A,InStore,In-Store,False
102058,53,2025-05-02,Store,1046.0,Credit Card,459.98,9.6,7.4,0.0,457.78,N/A,InStore,In-Store,False
102143,38,2025-06-21,Store,1001.0,Credit Card,429.97,4.6,5.8,0.0,431.17,N/A,InStore,In-Store,False
102151,86,2025-06-08,Store,1033.0,Credit Card,319.98,16.0,4.4,0.0,308.38,N/A,InStore,In-Store,False
102188,14,2025-06-05,Store,1023.0,Credit Card,479.96,12.8,4.9,0.0,472.06,N/A,InStore,In-Store,False
102291,87,2025-06-08,Store,1014.0,Credit Card,169.98,0.0,10.7,0.0,180.68,N/A,InStore,In-Store,False
102297,38,2025-06-27,Store,1038.0,Credit Card,299.98,6.3,14.6,0.0,308.28,N/A,InStore,In-Store,False
102315,86,2025-06-27,Store,1031.0,Credit Card,299.99,0.0,5.8,0.0,305.79,N/A,InStore,In-Store,False
102413,55,2025-07-02,Store,1034.0,Debit Card,99.99,3.0,6.9,0.0,103.89,N/A,InStore,In-Store,False
101574,70,2025-03-31,Store,1009.0,Credit Card,42.99,0.0,5.4,0.0,48.39,N/A,InStore,In-Store,False
102010,74,2025-05-28,Store,1008.0,Credit Card,99.98,5.0,2.8,0.0,97.78,N/A,InStore,In-Store,False
102441,32,2025-07-02,Store,1013.0,Credit Card,149.99,0.0,2.7,0.0,152.69,N/A,InStore,In-Store,False
102445,79,2025-07-27,Store,1002.0,Cash,169.99,0.0,5.4,0.0,175.39,N/A,InStore,In-Store,False
102453,53,2025-07-07,Store,1007.0,Credit Card,42.99,0.0,5.9,0.0,48.89,N/A,InStore,In-Store,False
102457,42,2025-07-10,Store,1038.0,Credit Card,69.99,0.0,10.6,0.0,80.59,N/A,InStore,In-Store,False
102514,74,2025-08-20,Store,1046.0,Credit Card,179.98,5.95,5.0,0.0,179.03,N/A,InStore,In-Store,False
102519,72,2025-08-08,Store,1040.0,Credit Card,189.98,10.0,2.8,0.0,182.78,N/A,InStore,In-Store,False
102531,40,2025-08-17,Store,1046.0,Credit Card,299.98,12.0,6.2,0.0,294.18,N/A,InStore,In-Store,False
102536,11,2025-08-10,Store,1036.0,Credit Card,249.99,0.0,4.4,0.0,254.39,N/A,InStore,In-Store,False
102537,14,2025-08-10,Store,1026.0,Google Pay,514.97,120.0,2.6,0.0,397.57,N/A,InStore,In-Store,False
102559,80,2025-08-17,Store,1040.0,Credit Card,159.99,14.4,9.9,0.0,155.49,N/A,InStore,In-Store,False
102569,31,2025-08-11,Store,1009.0,PayPal,94.98,1.4,12.6,0.0,106.18,N/A,InStore,In-Store,False
102576,64,2025-08-07,Store,1013.0,Credit Card,129.99,0.0,6.4,0.0,136.39,N/A,InStore,In-Store,False
102605,99,2025-08-12,Store,1010.0,Credit Card,169.99,0.0,14.4,0.0,184.39,N/A,InStore,In-Store,False
102608,93,2025-08-28,Store,1014.0,Credit Card,587.96,0.86,6.0,0.0,593.1,N/A,InStore,In-Store,False
102625,88,2025-08-07,Store,1038.0,Credit Card,229.99,94.3,2.9,0.0,138.59,N/A,InStore,In-Store,False
102635,96,2025-08-10,Store,1028.0,Credit Card,84.99,7.65,4.3,0.0,81.64,N/A,InStore,In-Store,False
102645,41,2025-08-30,Store,1006.0,Credit Card,169.98,1.0,12.7,0.0,181.68,N/A,InStore,In-Store,False
102651,82,2025-08-12,Store,1005.0,Credit Card,39.99,0.0,3.3,0.0,43.29,N/A,InStore,In-Store,False
102693,85,2025-09-21,Store,1018.0,Credit Card,329.97,7.2,7.5,0.0,330.27,N/A,InStore,In-Store,False
102710,46,2025-09-06,Store,1015.0,Credit Card,689.97,0.0,4.4,0.0,694.37,N/A,InStore,In-Store,False
102711,52,2025-09-17,Store,1015.0,Credit Card,429.97,0.0,9.8,0.0,439.77,N/A,InStore,In-Store,False
102712,26,2025-09-30,Store,1005.0,Credit Card,149.99,0.0,4.0,0.0,153.99,N/A,InStore,In-Store,False
102714,45,2025-09-08,Store,1016.0,Google Pay,44.99,4.05,5.5,0.0,46.44,N/A,InStore,In-Store,False
102721,30,2025-09-21,Store,1023.0,PayPal,49.99,0.0,7.9,0.0,57.89,N/A,InStore,In-Store,False
102732,65,2025-09-24,Store,1018.0,Credit Card,127.98,1.72,5.9,0.0,132.16,N/A,InStore,In-Store,False
102742,60,2025-09-02,Store,1046.0,Credit Card,229.99,0.0,13.9,0.0,243.89,N/A,InStore,In-Store,False
102743,50,2025-09-05,Store,1043.0,Credit Card,449.98,37.5,6.2,0.0,418.68,N/A,InStore,In-Store,False
102747,79,2025-09-28,Store,1004.0,Credit Card,69.99,4.9,5.9,0.0,70.99,N/A,InStore,In-Store,False
102757,51,2025-09-18,Store,1025.0,Google Pay,159.99,0.0,3.1,0.0,163.09,N/A,InStore,In-Store,False
102759,18,2025-09-01,Store,1014.0,Credit Card,99.99,0.0,6.2,0.0,106.19,N/A,InStore,In-Store,False
102770,75,2025-09-15,Store,1043.0,Debit Card,44.99,0.0,11.5,0.0,56.49,N/A,InStore,In-Store,False
102794,78,2025-09-29,Store,1006.0,Credit Card,169.99,17.0,12.5,0.0,165.49,N/A,InStore,In-Store,False
102826,29,2025-09-02,Store,1001.0,Credit Card,429.98,0.0,10.6,0.0,440.58,N/A,InStore,In-Store,False
102828,83,2025-09-25,Store,1024.0,Credit Card,94.99,0.95,13.8,0.0,107.84,N/A,InStore,In-Store,False
102830,44,2025-09-27,Store,1008.0,Credit Card,484.96,6.4,14.8,0.0,493.36,N/A,InStore,In-Store,False
102885,76,2025-10-09,Store,1041.0,Credit Card,279.97,9.4,10.3,0.0,280.87,N/A,InStore,In-Store,False
102898,27,2025-10-03,Store,1024.0,Credit Card,489.97,13.0,5.3,0.0,482.27,N/A,InStore,In-Store,False
102906,13,2025-10-05,Store,1001.0,Credit Card,99.99,0.0,6.9,0.0,106.89,N/A,InStore,In-Store,False
102921,36,2025-10-12,Store,1002.0,Credit Card,229.99,0.0,4.2,0.0,234.19,N/A,InStore,In-Store,False
102935,3,2025-10-07,Store,1007.0,Credit Card,84.99,0.0,2.5,0.0,87.49,N/A,InStore,In-Store,False
102972,14,2025-10-10,Store,1028.0,Credit Card,214.97,3.6,12.9,0.0,224.27,N/A,InStore,In-Store,False
