TOUCHPOINT_ID,CUSTOMER_ID,SESSION_ID,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_TYPE,CHANNEL,CAMPAIGN_ID,PAGES_VIEWED,CART_ADDITIONS,CART_VALUE,CONVERTED_FLAG,TRANSACTION_ID,DEVICE_TYPE,STORE_ID
2618,48,S100455,2024-09-23,Store Visit,Walk-in,N/A,7,1,79.98,True,100455.0,InStore,1025.0
2619,67,S100540,2024-10-31,Store Visit,Walk-in,N/A,1,1,79.99,True,100540.0,InStore,1043.0
2620,19,S100546,2024-10-14,Store Visit,Walk-in,N/A,6,3,299.99,True,100546.0,InStore,1029.0
2621,60,S100561,2024-10-24,Store Visit,Walk-in,111.0,7,1,419.98,True,100561.0,InStore,1007.0
2622,90,S100576,2024-10-13,Store Visit,Walk-in,N/A,10,1,334.97,True,100576.0,InStore,1006.0
2623,14,S100577,2024-10-03,Store Visit,Walk-in,N/A,6,4,339.98,True,100577.0,InStore,1028.0
2624,94,S100601,2024-10-10,Store Visit,Walk-in,N/A,7,2,259.97,True,100601.0,InStore,1039.0
2625,59,S100603,2024-10-07,Store Visit,Walk-in,N/A,10,3,299.99,True,100603.0,InStore,1045.0
2626,56,S100616,2024-10-24,Store Visit,Walk-in,N/A,3,0,299.99,True,100616.0,InStore,1020.0
2627,9,S100637,2024-10-02,Store Visit,Walk-in,114.0,6,1,169.99,True,100637.0,InStore,1031.0
2628,54,S100643,2024-10-30,Store Visit,Walk-in,N/A,10,0,94.99,True,100643.0,InStore,1031.0
2629,6,S100648,2024-10-02,Store Visit,Walk-in,N/A,7,3,229.97,True,100648.0,InStore,1043.0
2630,28,S100649,2024-10-05,Store Visit,Walk-in,N/A,6,1,164.99,True,100649.0,InStore,1001.0
2631,18,S100650,2024-10-04,Store Visit,Walk-in,N/A,2,4,169.99,True,100650.0,InStore,1040.0
2632,28,S100657,2024-10-12,Store Visit,Walk-in,N/A,9,2,74.99,True,100657.0,InStore,1043.0
2633,89,S100677,2024-10-13,Store Visit,Walk-in,N/A,4,4,579.97,True,100677.0,InStore,1017.0
2634,23,S100679,2024-10-26,Store Visit,Walk-in,N/A,6,1,399.97,True,100679.0,InStore,1006.0
2635,53,S100750,2024-11-07,Store Visit,Walk-in,N/A,10,1,209.98,True,100750.0,InStore,1012.0
2636,63,S100754,2024-11-14,Store Visit,Walk-in,112.0,1,5,99.99,True,100754.0,InStore,1037.0
2637,4,S100770,2024-11-29,Store Visit,Walk-in,N/A,1,5,49.99,True,100770.0,InStore,1020.0
2638,95,S100772,2024-11-22,Store Visit,Walk-in,N/A,1,4,272.98,True,100772.0,InStore,1003.0
2639,20,S100776,2024-11-12,Store Visit,Walk-in,N/A,7,3,239.98,True,100776.0,InStore,1037.0
2640,59,S100782,2024-11-04,Store Visit,Walk-in,N/A,1,3,134.99,True,100782.0,InStore,1041.0
2641,79,S100784,2024-11-04,Store Visit,Walk-in,N/A,2,0,49.99,True,100784.0,InStore,1006.0
2642,81,S100796,2024-11-03,Store Visit,Walk-in,N/A,7,2,389.98,True,100796.0,InStore,1028.0
2643,14,S100800,2024-11-26,Store Visit,Walk-in,N/A,1,4,159.98,True,100800.0,InStore,1023.0
2644,41,S100816,2024-11-10,Store Visit,Walk-in,N/A,8,1,314.98,True,100816.0,InStore,1003.0
2645,68,S100820,2024-11-03,Store Visit,Walk-in,N/A,3,3,314.97,True,100820.0,InStore,1029.0
2646,11,S100828,2024-11-27,Store Visit,Walk-in,N/A,4,4,139.99,True,100828.0,InStore,1035.0
2647,53,S100848,2024-11-14,Store Visit,Walk-in,112.0,6,5,379.97,True,100848.0,InStore,1012.0
2648,56,S100852,2024-11-03,Store Visit,Walk-in,N/A,3,1,579.97,True,100852.0,InStore,1015.0
2649,41,S100854,2024-11-18,Store Visit,Walk-in,N/A,4,0,292.97,True,100854.0,InStore,1005.0
2650,3,S100952,2024-12-13,Store Visit,Walk-in,112.0,3,3,87.98,True,100952.0,InStore,1046.0
2651,68,S100961,2024-12-22,Store Visit,Walk-in,N/A,1,3,159.99,True,100961.0,InStore,1034.0
2652,63,S100963,2024-12-03,Store Visit,Walk-in,N/A,5,0,389.97,True,100963.0,InStore,1031.0
2653,76,S100975,2024-12-10,Store Visit,Walk-in,N/A,10,1,84.99,True,100975.0,InStore,1026.0
2654,73,S100984,2024-12-06,Store Visit,Walk-in,N/A,2,5,379.98,True,100984.0,InStore,1018.0
2655,33,S100993,2024-12-30,Store Visit,Walk-in,N/A,7,3,419.97,True,100993.0,InStore,1004.0
2656,4,S100996,2024-12-19,Store Visit,Walk-in,N/A,5,1,439.97,True,100996.0,InStore,1044.0
2657,27,S100999,2024-12-05,Store Visit,Walk-in,N/A,6,5,299.98,True,100999.0,InStore,1041.0
2658,80,S101005,2024-12-20,Store Visit,Walk-in,N/A,8,3,529.97,True,101005.0,InStore,1040.0
2659,9,S101008,2024-12-30,Store Visit,Walk-in,N/A,4,1,359.98,True,101008.0,InStore,1030.0
2660,67,S101036,2024-12-02,Store Visit,Walk-in,N/A,2,5,329.97,True,101036.0,InStore,1003.0
2661,25,S101043,2024-12-12,Store Visit,Walk-in,N/A,1,0,139.99,True,101043.0,InStore,1025.0
2662,19,S101045,2024-12-14,Store Visit,Walk-in,N/A,3,3,379.98,True,101045.0,InStore,1033.0
2663,50,S101051,2024-12-20,Store Visit,Walk-in,N/A,9,3,429.98,True,101051.0,InStore,1002.0
2664,48,S101060,2024-12-04,Store Visit,Walk-in,N/A,3,5,242.97,True,101060.0,InStore,1028.0
2665,1,S101114,2025-01-06,Store Visit,Walk-in,N/A,2,1,279.98,True,101114.0,InStore,1017.0
2666,1,S100572,2024-10-14,Store Visit,Walk-in,N/A,8,5,234.98,True,100572.0,InStore,1017.0
2667,15,S100586,2024-10-24,Store Visit,Walk-in,N/A,6,1,164.98,True,100586.0,InStore,1013.0
2668,59,S100626,2024-10-29,Store Visit,Walk-in,N/A,4,2,159.99,True,100626.0,InStore,1026.0
2669,75,S100802,2024-11-28,Store Visit,Walk-in,N/A,10,5,199.98,True,100802.0,InStore,1004.0
2670,14,S100837,2024-11-27,Store Visit,Walk-in,N/A,10,4,459.97,True,100837.0,InStore,1025.0
2671,4,S100866,2024-11-04,Store Visit,Walk-in,N/A,3,1,459.98,True,100866.0,InStore,1016.0
2672,19,S100878,2024-11-29,Store Visit,Walk-in,N/A,5,2,74.99,True,100878.0,InStore,1036.0
2673,1,S100941,2024-12-17,Store Visit,Walk-in,N/A,1,4,89.98,True,100941.0,InStore,1016.0
2674,86,S100944,2024-12-02,Store Visit,Walk-in,N/A,1,0,394.98,True,100944.0,InStore,1035.0
2675,70,S100977,2024-12-17,Store Visit,Walk-in,N/A,6,4,119.99,True,100977.0,InStore,1010.0
2676,28,S101009,2024-12-21,Store Visit,Walk-in,N/A,6,4,39.99,True,101009.0,InStore,1043.0
2677,90,S101011,2024-12-21,Store Visit,Walk-in,N/A,4,0,362.96,True,101011.0,InStore,1002.0
2678,72,S101020,2024-12-25,Store Visit,Walk-in,N/A,7,3,224.98,True,101020.0,InStore,1021.0
2679,58,S101021,2024-12-15,Store Visit,Walk-in,112.0,6,3,129.99,True,101021.0,InStore,1046.0
2680,48,S101022,2024-12-12,Store Visit,Walk-in,N/A,7,4,384.98,True,101022.0,InStore,1024.0
2681,17,S101029,2024-12-19,Store Visit,Walk-in,N/A,8,3,89.99,True,101029.0,InStore,1042.0
2682,65,S101033,2024-12-11,Store Visit,Walk-in,N/A,9,5,192.98,True,101033.0,InStore,1017.0
2683,92,S100995,2024-12-29,Store Visit,Walk-in,N/A,9,3,42.99,True,100995.0,InStore,1015.0
2684,40,S101128,2025-01-16,Store Visit,Walk-in,N/A,10,4,304.96,True,101128.0,InStore,1009.0
2685,48,S101130,2025-01-09,Store Visit,Walk-in,N/A,3,4,169.99,True,101130.0,InStore,1024.0
2686,32,S101133,2025-01-17,Store Visit,Walk-in,N/A,6,2,129.99,True,101133.0,InStore,1008.0
2687,65,S101136,2025-01-08,Store Visit,Walk-in,N/A,3,3,389.97,True,101136.0,InStore,1021.0
2688,95,S101142,2025-01-16,Store Visit,Walk-in,N/A,3,1,49.99,True,101142.0,InStore,1001.0
2689,50,S101143,2025-01-13,Store Visit,Walk-in,N/A,1,5,374.97,True,101143.0,InStore,1043.0
2690,28,S101150,2025-01-23,Store Visit,Walk-in,N/A,8,2,229.99,True,101150.0,InStore,1005.0
2691,87,S101161,2025-01-11,Store Visit,Walk-in,N/A,9,1,159.99,True,101161.0,InStore,1020.0
2692,69,S101168,2025-01-30,Store Visit,Walk-in,N/A,1,3,169.99,True,101168.0,InStore,1023.0
2693,83,S101169,2025-01-18,Store Visit,Walk-in,N/A,4,4,49.99,True,101169.0,InStore,1028.0
2694,23,S101171,2025-01-24,Store Visit,Walk-in,N/A,3,4,509.97,True,101171.0,InStore,1006.0
2695,76,S101174,2025-01-19,Store Visit,Walk-in,N/A,1,0,119.99,True,101174.0,InStore,1023.0
2696,95,S101177,2025-01-22,Store Visit,Walk-in,N/A,10,0,299.99,True,101177.0,InStore,1038.0
2697,38,S101185,2025-01-27,Store Visit,Walk-in,N/A,4,3,159.99,True,101185.0,InStore,1043.0
2698,85,S101186,2025-01-22,Store Visit,Walk-in,N/A,1,3,184.98,True,101186.0,InStore,1040.0
2699,45,S101194,2025-01-31,Store Visit,Walk-in,N/A,5,2,169.99,True,101194.0,InStore,1018.0
2700,27,S101210,2025-01-04,Store Visit,Walk-in,N/A,2,5,329.98,True,101210.0,InStore,1028.0
2701,100,S101214,2025-01-01,Store Visit,Walk-in,N/A,2,3,129.99,True,101214.0,InStore,1047.0
2702,13,S101228,2025-01-11,Store Visit,Walk-in,N/A,8,5,259.98,True,101228.0,InStore,1001.0
2703,90,S101274,2025-02-27,Store Visit,Walk-in,N/A,9,1,389.97,True,101274.0,InStore,1001.0
2704,79,S101279,2025-02-12,Store Visit,Walk-in,N/A,4,2,149.98,True,101279.0,InStore,1038.0
2705,40,S101290,2025-02-02,Store Visit,Walk-in,N/A,7,0,449.98,True,101290.0,InStore,1012.0
2706,24,S101294,2025-02-10,Store Visit,Walk-in,N/A,6,3,149.98,True,101294.0,InStore,1032.0
2707,72,S101327,2025-02-11,Store Visit,Walk-in,N/A,6,2,84.99,True,101327.0,InStore,1044.0
2708,42,S101328,2025-02-16,Store Visit,Walk-in,N/A,6,0,312.97,True,101328.0,InStore,1006.0
2709,93,S101336,2025-02-10,Store Visit,Walk-in,N/A,6,0,204.98,True,101336.0,InStore,1020.0
2710,41,S101349,2025-02-19,Store Visit,Walk-in,N/A,6,1,299.99,True,101349.0,InStore,1003.0
2711,93,S101358,2025-02-14,Store Visit,Walk-in,N/A,6,4,189.99,True,101358.0,InStore,1016.0
2712,20,S101362,2025-02-22,Store Visit,Walk-in,N/A,7,0,204.98,True,101362.0,InStore,1037.0
2713,44,S101371,2025-02-08,Store Visit,Walk-in,N/A,7,3,84.99,True,101371.0,InStore,1013.0
2714,4,S101374,2025-02-26,Store Visit,Walk-in,N/A,8,2,74.99,True,101374.0,InStore,1021.0
2715,50,S101379,2025-02-18,Store Visit,Walk-in,N/A,5,0,129.99,True,101379.0,InStore,1038.0
2716,35,S101390,2025-02-05,Store Visit,Walk-in,N/A,5,4,189.99,True,101390.0,InStore,1001.0
2717,50,S101396,2025-02-06,Store Visit,Walk-in,N/A,1,0,244.98,True,101396.0,InStore,1005.0
2718,52,S101399,2025-02-20,Store Visit,Walk-in,N/A,7,5,89.99,True,101399.0,InStore,1021.0
2719,29,S101401,2025-02-20,Store Visit,Walk-in,N/A,8,1,169.99,True,101401.0,InStore,1038.0
2720,4,S101502,2025-03-21,Store Visit,Walk-in,N/A,8,1,69.99,True,101502.0,InStore,1016.0
2721,65,S101508,2025-03-21,Store Visit,Walk-in,N/A,1,4,39.99,True,101508.0,InStore,1040.0
2722,21,S101516,2025-03-28,Store Visit,Walk-in,N/A,1,2,474.97,True,101516.0,InStore,1026.0
2723,76,S101520,2025-03-09,Store Visit,Walk-in,N/A,4,2,469.97,True,101520.0,InStore,1023.0
2724,52,S101527,2025-03-20,Store Visit,Walk-in,N/A,5,2,89.98,True,101527.0,InStore,1044.0
2725,41,S101532,2025-03-23,Store Visit,Walk-in,N/A,10,1,154.98,True,101532.0,InStore,1043.0
2726,100,S101539,2025-03-03,Store Visit,Walk-in,N/A,2,1,84.99,True,101539.0,InStore,1032.0
2727,71,S101542,2025-03-11,Store Visit,Walk-in,N/A,9,0,474.97,True,101542.0,InStore,1008.0
2728,27,S101566,2025-03-16,Store Visit,Walk-in,N/A,8,2,69.98,True,101566.0,InStore,1041.0
2729,55,S101567,2025-03-16,Store Visit,Walk-in,N/A,5,1,469.97,True,101567.0,InStore,1036.0
2730,84,S101582,2025-03-04,Store Visit,Walk-in,N/A,3,4,319.98,True,101582.0,InStore,1034.0
2731,90,S101584,2025-03-21,Store Visit,Walk-in,N/A,10,2,419.98,True,101584.0,InStore,1005.0
2732,44,S101596,2025-03-21,Store Visit,Walk-in,N/A,6,5,42.99,True,101596.0,InStore,1008.0
2733,30,S101619,2025-03-29,Store Visit,Walk-in,N/A,5,2,204.98,True,101619.0,InStore,1026.0
2734,9,S101632,2025-03-08,Store Visit,Walk-in,N/A,9,5,244.98,True,101632.0,InStore,1037.0
2735,48,S101633,2025-03-22,Store Visit,Walk-in,N/A,6,5,84.99,True,101633.0,InStore,1024.0
2736,33,S101728,2025-04-26,Store Visit,Walk-in,N/A,1,3,179.97,True,101728.0,InStore,1002.0
2737,74,S101730,2025-04-28,Store Visit,Walk-in,N/A,5,4,134.99,True,101730.0,InStore,1039.0
2738,8,S101736,2025-04-03,Store Visit,Walk-in,N/A,4,2,159.99,True,101736.0,InStore,1019.0
2739,68,S101737,2025-04-03,Store Visit,Walk-in,104.0,10,4,464.97,True,101737.0,InStore,1042.0
2740,88,S101742,2025-04-18,Store Visit,Walk-in,N/A,10,0,229.98,True,101742.0,InStore,1043.0
2741,13,S101756,2025-04-17,Store Visit,Walk-in,118.0,8,2,74.99,True,101756.0,InStore,1006.0
2742,27,S101763,2025-04-22,Store Visit,Walk-in,N/A,7,0,439.97,True,101763.0,InStore,1023.0
2743,83,S101765,2025-04-29,Store Visit,Walk-in,N/A,2,1,159.99,True,101765.0,InStore,1045.0
2744,70,S101772,2025-04-16,Store Visit,Walk-in,N/A,1,1,139.99,True,101772.0,InStore,1039.0
2745,24,S101782,2025-04-03,Store Visit,Walk-in,N/A,3,3,84.99,True,101782.0,InStore,1034.0
2746,80,S101794,2025-04-01,Store Visit,Walk-in,N/A,10,1,229.99,True,101794.0,InStore,1014.0
2747,93,S101795,2025-04-12,Store Visit,Walk-in,N/A,6,4,79.99,True,101795.0,InStore,1016.0
2748,4,S101796,2025-04-20,Store Visit,Walk-in,N/A,6,0,174.98,True,101796.0,InStore,1018.0
2749,56,S101803,2025-04-13,Store Visit,Walk-in,N/A,8,5,754.95,True,101803.0,InStore,1019.0
2750,56,S101815,2025-04-28,Store Visit,Walk-in,N/A,10,2,84.99,True,101815.0,InStore,1044.0
2751,57,S101817,2025-04-10,Store Visit,Walk-in,N/A,1,5,359.97,True,101817.0,InStore,1024.0
2752,93,S101819,2025-04-14,Store Visit,Walk-in,104.0,7,4,74.99,True,101819.0,InStore,1022.0
2753,44,S101821,2025-04-15,Store Visit,Walk-in,N/A,2,0,99.99,True,101821.0,InStore,1007.0
2754,34,S101824,2025-04-10,Store Visit,Walk-in,N/A,9,4,74.99,True,101824.0,InStore,1004.0
2755,74,S101841,2025-04-19,Store Visit,Walk-in,N/A,4,2,372.96,True,101841.0,InStore,1011.0
2756,31,S101842,2025-04-12,Store Visit,Walk-in,118.0,7,5,364.97,True,101842.0,InStore,1011.0
2757,33,S101844,2025-04-15,Store Visit,Walk-in,N/A,5,3,514.97,True,101844.0,InStore,1038.0
2758,79,S101859,2025-04-16,Store Visit,Walk-in,118.0,8,3,304.98,True,101859.0,InStore,1003.0
2759,56,S101862,2025-04-07,Store Visit,Walk-in,N/A,7,2,74.99,True,101862.0,InStore,1021.0
2760,85,S101863,2025-04-11,Store Visit,Walk-in,N/A,3,1,39.99,True,101863.0,InStore,1016.0
2761,77,S101867,2025-04-08,Store Visit,Walk-in,N/A,6,0,222.97,True,101867.0,InStore,1018.0
2762,66,S101893,2025-04-30,Store Visit,Walk-in,N/A,2,4,309.98,True,101893.0,InStore,1026.0
2763,29,S101899,2025-04-16,Store Visit,Walk-in,118.0,7,5,159.99,True,101899.0,InStore,1006.0
2764,31,S101942,2025-05-20,Store Visit,Walk-in,N/A,8,1,169.99,True,101942.0,InStore,1011.0
2765,42,S101970,2025-05-18,Store Visit,Walk-in,N/A,1,0,122.98,True,101970.0,InStore,1004.0
2766,31,S101980,2025-05-22,Store Visit,Walk-in,N/A,7,5,189.99,True,101980.0,InStore,1008.0
2767,39,S101981,2025-05-20,Store Visit,Walk-in,N/A,6,0,299.97,True,101981.0,InStore,1036.0
2768,73,S101983,2025-05-04,Store Visit,Walk-in,N/A,7,0,234.98,True,101983.0,InStore,1014.0
2769,46,S102004,2025-05-05,Store Visit,Walk-in,N/A,8,4,439.98,True,102004.0,InStore,1017.0
2770,57,S102052,2025-05-28,Store Visit,Walk-in,N/A,6,0,94.99,True,102052.0,InStore,1026.0
2771,43,S102053,2025-05-20,Store Visit,Walk-in,N/A,2,0,329.98,True,102053.0,InStore,1003.0
2772,100,S102063,2025-05-27,Store Visit,Walk-in,N/A,10,2,169.98,True,102063.0,InStore,1047.0
2773,92,S102077,2025-05-30,Store Visit,Walk-in,N/A,3,5,139.99,True,102077.0,InStore,1016.0
2774,42,S102081,2025-05-07,Store Visit,Walk-in,105.0,6,2,304.97,True,102081.0,InStore,1043.0
2775,36,S102106,2025-05-15,Store Visit,Walk-in,N/A,5,5,239.98,True,102106.0,InStore,1006.0
2776,2,S102152,2025-06-26,Store Visit,Walk-in,N/A,6,1,169.98,True,102152.0,InStore,1038.0
2777,85,S102168,2025-06-11,Store Visit,Walk-in,N/A,7,5,34.99,True,102168.0,InStore,1016.0
2778,92,S102186,2025-06-22,Store Visit,Walk-in,N/A,9,3,164.98,True,102186.0,InStore,1044.0
2779,87,S102204,2025-06-04,Store Visit,Walk-in,N/A,7,5,324.97,True,102204.0,InStore,1022.0
2780,90,S102207,2025-06-19,Store Visit,Walk-in,N/A,9,2,99.99,True,102207.0,InStore,1006.0
2781,50,S102212,2025-06-11,Store Visit,Walk-in,N/A,10,1,139.98,True,102212.0,InStore,1002.0
2782,60,S102215,2025-06-14,Store Visit,Walk-in,N/A,4,3,419.96,True,102215.0,InStore,1010.0
2783,95,S102222,2025-06-24,Store Visit,Walk-in,N/A,8,4,219.98,True,102222.0,InStore,1001.0
2784,83,S102225,2025-06-17,Store Visit,Walk-in,N/A,5,1,549.97,True,102225.0,InStore,1026.0
2785,92,S102236,2025-06-08,Store Visit,Walk-in,106.0,7,2,409.97,True,102236.0,InStore,1044.0
2786,98,S102237,2025-06-10,Store Visit,Walk-in,N/A,1,1,184.98,True,102237.0,InStore,1034.0
2787,57,S102252,2025-06-10,Store Visit,Walk-in,N/A,10,2,109.98,True,102252.0,InStore,1028.0
2788,59,S102280,2025-06-10,Store Visit,Walk-in,N/A,7,2,629.97,True,102280.0,InStore,1025.0
2789,75,S102350,2025-07-28,Store Visit,Walk-in,N/A,6,5,149.99,True,102350.0,InStore,1006.0
2790,13,S102352,2025-07-20,Store Visit,Walk-in,N/A,9,5,84.99,True,102352.0,InStore,1001.0
2791,19,S102365,2025-07-18,Store Visit,Walk-in,N/A,7,3,44.99,True,102365.0,InStore,1042.0
2792,57,S102368,2025-07-07,Store Visit,Walk-in,N/A,10,2,349.98,True,102368.0,InStore,1023.0
2793,83,S102374,2025-07-01,Store Visit,Walk-in,N/A,8,2,299.99,True,102374.0,InStore,1025.0
2794,13,S102387,2025-07-27,Store Visit,Walk-in,N/A,5,0,44.99,True,102387.0,InStore,1005.0
2795,12,S102395,2025-07-16,Store Visit,Walk-in,N/A,9,5,149.98,True,102395.0,InStore,1034.0
2796,25,S102424,2025-07-31,Store Visit,Walk-in,107.0,5,5,634.96,True,102424.0,InStore,1023.0
2797,17,S101202,2025-01-18,Store Visit,Walk-in,N/A,10,4,269.98,True,101202.0,InStore,1047.0
2798,33,S101330,2025-02-15,Store Visit,Walk-in,N/A,1,1,94.99,True,101330.0,InStore,1003.0
2799,38,S101357,2025-02-23,Store Visit,Walk-in,N/A,10,2,84.99,True,101357.0,InStore,1006.0
2800,22,S101558,2025-03-26,Store Visit,Walk-in,N/A,10,2,299.99,True,101558.0,InStore,1033.0
2801,14,S101560,2025-03-24,Store Visit,Walk-in,N/A,6,3,134.99,True,101560.0,InStore,1028.0
2802,16,S101626,2025-03-21,Store Visit,Walk-in,N/A,2,2,94.99,True,101626.0,InStore,1025.0
2803,49,S101735,2025-04-23,Store Visit,Walk-in,N/A,5,5,84.99,True,101735.0,InStore,1046.0
2804,47,S101749,2025-04-11,Store Visit,Walk-in,N/A,3,3,514.97,True,101749.0,InStore,1030.0
2805,6,S101784,2025-04-21,Store Visit,Walk-in,104.0,4,0,294.97,True,101784.0,InStore,1003.0
2806,97,S101786,2025-04-12,Store Visit,Walk-in,118.0,6,4,44.99,True,101786.0,InStore,1042.0
2807,4,S101807,2025-04-11,Store Visit,Walk-in,N/A,9,3,134.98,True,101807.0,InStore,1017.0
2808,86,S101902,2025-04-07,Store Visit,Walk-in,N/A,1,2,39.99,True,101902.0,InStore,1031.0
2809,10,S101985,2025-05-04,Store Visit,Walk-in,N/A,9,0,42.99,True,101985.0,InStore,1011.0
2810,30,S101999,2025-05-19,Store Visit,Walk-in,N/A,3,3,229.99,True,101999.0,InStore,1041.0
2811,79,S102020,2025-05-09,Store Visit,Walk-in,N/A,9,2,284.97,True,102020.0,InStore,1006.0
2812,53,S102058,2025-05-02,Store Visit,Walk-in,N/A,4,3,459.98,True,102058.0,InStore,1046.0
2813,38,S102143,2025-06-21,Store Visit,Walk-in,N/A,10,2,429.97,True,102143.0,InStore,1001.0
2814,86,S102151,2025-06-08,Store Visit,Walk-in,N/A,3,2,319.98,True,102151.0,InStore,1033.0
2815,14,S102188,2025-06-05,Store Visit,Walk-in,N/A,10,2,479.96,True,102188.0,InStore,1023.0
2816,87,S102291,2025-06-08,Store Visit,Walk-in,120.0,8,4,169.98,True,102291.0,InStore,1014.0
2817,38,S102297,2025-06-27,Store Visit,Walk-in,N/A,3,4,299.98,True,102297.0,InStore,1038.0
2818,86,S102315,2025-06-27,Store Visit,Walk-in,N/A,4,1,299.99,True,102315.0,InStore,1031.0
2819,55,S102413,2025-07-02,Store Visit,Walk-in,N/A,10,0,99.99,True,102413.0,InStore,1034.0
2820,70,S101574,2025-03-31,Store Visit,Walk-in,N/A,8,0,42.99,True,101574.0,InStore,1009.0
2821,74,S102010,2025-05-28,Store Visit,Walk-in,N/A,4,4,99.98,True,102010.0,InStore,1008.0
2822,32,S102441,2025-07-02,Store Visit,Walk-in,N/A,8,2,149.99,True,102441.0,InStore,1013.0
2823,79,S102445,2025-07-27,Store Visit,Walk-in,N/A,6,5,169.99,True,102445.0,InStore,1002.0
2824,53,S102453,2025-07-07,Store Visit,Walk-in,107.0,2,2,42.99,True,102453.0,InStore,1007.0
2825,42,S102457,2025-07-10,Store Visit,Walk-in,N/A,3,3,69.99,True,102457.0,InStore,1038.0
2826,74,S102514,2025-08-20,Store Visit,Walk-in,N/A,1,2,179.98,True,102514.0,InStore,1046.0
2827,72,S102519,2025-08-08,Store Visit,Walk-in,N/A,10,1,189.98,True,102519.0,InStore,1040.0
2828,40,S102531,2025-08-17,Store Visit,Walk-in,N/A,8,2,299.98,True,102531.0,InStore,1046.0
2829,11,S102536,2025-08-10,Store Visit,Walk-in,108.0,5,2,249.99,True,102536.0,InStore,1036.0
2830,14,S102537,2025-08-10,Store Visit,Walk-in,N/A,5,3,514.97,True,102537.0,InStore,1026.0
2831,80,S102559,2025-08-17,Store Visit,Walk-in,122.0,6,1,159.99,True,102559.0,InStore,1040.0
2832,31,S102569,2025-08-11,Store Visit,Walk-in,N/A,6,2,94.98,True,102569.0,InStore,1009.0
2833,64,S102576,2025-08-07,Store Visit,Walk-in,N/A,1,0,129.99,True,102576.0,InStore,1013.0
2834,99,S102605,2025-08-12,Store Visit,Walk-in,N/A,6,0,169.99,True,102605.0,InStore,1010.0
2835,93,S102608,2025-08-28,Store Visit,Walk-in,N/A,6,2,587.96,True,102608.0,InStore,1014.0
2836,88,S102625,2025-08-07,Store Visit,Walk-in,N/A,8,0,229.99,True,102625.0,InStore,1038.0
2837,96,S102635,2025-08-10,Store Visit,Walk-in,N/A,3,5,84.99,True,102635.0,InStore,1028.0
2838,41,S102645,2025-08-30,Store Visit,Walk-in,N/A,8,0,169.98,True,102645.0,InStore,1006.0
2839,82,S102651,2025-08-12,Store Visit,Walk-in,N/A,1,4,39.99,True,102651.0,InStore,1005.0
2840,85,S102693,2025-09-21,Store Visit,Walk-in,N/A,5,1,329.97,True,102693.0,InStore,1018.0
2841,46,S102710,2025-09-06,Store Visit,Walk-in,N/A,1,3,689.97,True,102710.0,InStore,1015.0
2842,52,S102711,2025-09-17,Store Visit,Walk-in,N/A,2,3,429.97,True,102711.0,InStore,1015.0
2843,26,S102712,2025-09-30,Store Visit,Walk-in,N/A,5,4,149.99,True,102712.0,InStore,1005.0
2844,45,S102714,2025-09-08,Store Visit,Walk-in,N/A,7,2,44.99,True,102714.0,InStore,1016.0
2845,30,S102721,2025-09-21,Store Visit,Walk-in,N/A,10,3,49.99,True,102721.0,InStore,1023.0
2846,65,S102732,2025-09-24,Store Visit,Walk-in,109.0,4,2,127.98,True,102732.0,InStore,1018.0
2847,60,S102742,2025-09-02,Store Visit,Walk-in,109.0,5,4,229.99,True,102742.0,InStore,1046.0
2848,50,S102743,2025-09-05,Store Visit,Walk-in,109.0,5,5,449.98,True,102743.0,InStore,1043.0
2849,79,S102747,2025-09-28,Store Visit,Walk-in,N/A,5,0,69.99,True,102747.0,InStore,1004.0
2850,51,S102757,2025-09-18,Store Visit,Walk-in,N/A,10,3,159.99,True,102757.0,InStore,1025.0
2851,18,S102759,2025-09-01,Store Visit,Walk-in,N/A,6,0,99.99,True,102759.0,InStore,1014.0
2852,75,S102770,2025-09-15,Store Visit,Walk-in,N/A,5,4,44.99,True,102770.0,InStore,1043.0
2853,78,S102794,2025-09-29,Store Visit,Walk-in,N/A,6,3,169.99,True,102794.0,InStore,1006.0
2854,29,S102826,2025-09-02,Store Visit,Walk-in,N/A,4,4,429.98,True,102826.0,InStore,1001.0
2855,83,S102828,2025-09-25,Store Visit,Walk-in,N/A,1,5,94.99,True,102828.0,InStore,1024.0
2856,44,S102830,2025-09-27,Store Visit,Walk-in,N/A,1,5,484.96,True,102830.0,InStore,1008.0
2857,76,S102885,2025-10-09,Store Visit,Walk-in,N/A,8,1,279.97,True,102885.0,InStore,1041.0
2858,27,S102898,2025-10-03,Store Visit,Walk-in,N/A,8,2,489.97,True,102898.0,InStore,1024.0
2859,13,S102906,2025-10-05,Store Visit,Walk-in,N/A,10,3,99.99,True,102906.0,InStore,1001.0
2860,36,S102921,2025-10-12,Store Visit,Walk-in,N/A,5,5,229.99,True,102921.0,InStore,1002.0
2861,3,S102935,2025-10-07,Store Visit,Walk-in,124.0,2,0,84.99,True,102935.0,InStore,1007.0
2862,14,S102972,2025-10-10,Store Visit,Walk-in,N/A,2,3,214.97,True,102972.0,InStore,1028.0
2863,12,S102979,2025-10-05,Store Visit,Walk-in,N/A,2,1,169.99,True,102979.0,InStore,1029.0
2864,21,S102981,2025-10-01,Store Visit,Walk-in,N/A,8,5,639.95,True,102981.0,InStore,1028.0
