TRANSACTION_ID,CUSTOMER_ID,ORDER_DATE,CHANNEL,STORE_ID,PAYMENT_METHOD,CARD_BANK,SUBTOTAL,DISCOUNT_AMOUNT,TAX_AMOUNT,SHIPPING_AMOUNT,TOTAL_AMOUNT,PROMO_CODE_USED,DEVICE_TYPE,FULFILLMENT_METHOD,RETURN_FLAG
100875,6,2024-11-18,Store,1005,Google Pay,,149.98,5.25,5.1,0.00,149.83,,,In-Store,false
100937,51,2024-12-02,Store,1024,Credit Card,,324.98,0.00,13.7,0.00,338.68,,,In-Store,false
100943,12,2024-12-23,Store,1047,Credit Card,,254.98,16.30,4.1,0.00,242.78,,,In-Store,false
101003,64,2024-12-31,Store,1007,Credit Card,,319.98,13.50,4.3,0.00,310.78,,,In-Store,false
101017,31,2024-12-12,Store,1011,Credit Card,,129.99,1.30,4.9,0.00,133.59,,,In-Store,false
101032,46,2024-12-26,Store,1020,Credit Card,,129.99,9.10,7.0,0.00,127.89,,,In-Store,false
101034,91,2024-12-07,Store,1021,Credit Card,,364.98,32.45,5.5,0.00,338.03,,,In-Store,false
101056,95,2024-12-05,Store,1001,Credit Card,,204.98,70.40,5.5,0.00,140.08,,,In-Store,false
101111,60,2025-01-13,Store,1046,PayPal,,84.99,5.95,2.6,0.00,81.64,,,In-Store,false
100681,87,2024-10-27,Store,1040,Credit Card,,179.98,10.00,14.8,0.00,184.78,,,In-Store,false
100859,93,2024-11-29,Store,1015,Credit Card,,149.99,6.00,3.2,0.00,147.19,,,In-Store,false
101015,76,2024-12-16,Store,1045,Credit Card,,169.99,10.20,15.1,0.00,174.89,,,In-Store,false
101025,52,2024-12-10,Store,1015,Credit Card,,149.98,9.00,4.6,0.00,145.58,,,In-Store,false
101041,39,2024-12-16,Store,1031,Credit Card,,149.98,6.30,4.7,0.00,148.38,,,In-Store,false
101053,65,2024-12-08,Store,1021,Credit Card,,199.98,79.99,8.0,0.00,127.99,,,In-Store,false
101122,69,2025-01-06,Store,1026,Credit Card,,229.99,13.80,3.0,0.00,219.19,,,In-Store,false
101131,13,2025-01-12,Store,1004,Credit Card,,299.99,0.00,14.9,0.00,314.89,,,In-Store,false
101135,98,2025-01-15,Store,1035,Debit Card,,129.99,10.40,14.9,0.00,134.49,,,In-Store,false
101137,43,2025-01-03,Store,1003,Credit Card,,204.98,13.60,5.8,0.00,197.18,,,In-Store,false
101139,19,2025-01-24,Store,1032,Credit Card,,169.99,11.90,12.0,0.00,170.09,,,In-Store,false
101147,46,2025-01-14,Store,1017,Credit Card,,39.99,0.00,3.9,0.00,43.89,,,In-Store,false
101166,39,2025-01-23,Store,1030,Google Pay,,229.98,75.70,4.3,0.00,158.58,,,In-Store,false
101175,12,2025-01-23,Store,1033,Debit Card,,94.99,0.00,4.4,0.00,99.39,,,In-Store,false
101184,88,2025-01-07,Store,1004,Credit Card,,89.99,0.90,8.3,0.00,97.39,,,In-Store,false
101187,20,2025-01-27,Store,1033,Credit Card,,282.97,10.00,7.0,0.00,279.97,,,In-Store,false
101189,82,2025-01-14,Store,1038,Apple Pay,,74.99,3.00,8.3,0.00,80.29,,,In-Store,false
101198,41,2025-01-09,Store,1004,Credit Card,,79.98,1.75,5.5,0.00,83.73,,,In-Store,false
101281,25,2025-02-11,Store,1028,Credit Card,,449.97,6.00,14.4,0.00,458.37,,,In-Store,false
101287,1,2025-02-13,Store,1040,Credit Card,,134.99,13.50,4.5,0.00,125.99,,,In-Store,false
101289,51,2025-02-11,Store,1028,Credit Card,,449.97,0.00,9.8,0.00,459.77,,,In-Store,false
101301,48,2025-02-16,Store,1028,Credit Card,,254.97,0.00,14.7,0.00,269.67,,,In-Store,false
101303,83,2025-02-08,Store,1027,Credit Card,,89.99,0.00,2.7,0.00,92.69,,,In-Store,false
101304,81,2025-02-18,Store,1028,Credit Card,,189.99,0.00,15.5,0.00,205.49,,,In-Store,false
101318,20,2025-02-08,Store,1034,Credit Card,,349.96,12.00,11.7,0.00,349.66,,,In-Store,false
101320,8,2025-02-10,Store,1020,Credit Card,,129.99,0.00,2.8,0.00,132.79,,,In-Store,false
101326,18,2025-02-26,Store,1018,Credit Card,,279.95,5.25,8.2,0.00,282.90,,,In-Store,false
101335,98,2025-02-24,Store,1031,Credit Card,,429.95,24.30,5.3,0.00,410.95,,,In-Store,false
101370,92,2025-02-17,Store,1016,Credit Card,,134.99,1.35,2.8,0.00,136.44,,,In-Store,false
101372,31,2025-02-23,Store,1008,Credit Card,,454.96,31.40,15.4,0.00,438.96,,,In-Store,false
101373,51,2025-02-14,Store,1027,Debit Card,,49.99,0.00,6.1,0.00,56.09,,,In-Store,false
101378,29,2025-02-13,Store,1005,Debit Card,,399.98,0.00,11.6,0.00,411.58,,,In-Store,false
101380,96,2025-02-03,Store,1027,Credit Card,,199.98,18.00,8.0,0.00,189.98,,,In-Store,false
101381,28,2025-02-12,Store,1005,Credit Card,,69.99,3.50,12.2,0.00,78.69,,,In-Store,false
101398,23,2025-02-09,Store,1038,Credit Card,,139.97,0.70,13.8,0.00,153.07,,,In-Store,false
101402,35,2025-02-27,Store,1002,Credit Card,,164.98,2.40,5.9,0.00,168.48,,,In-Store,false
101408,71,2025-02-02,Store,1011,Credit Card,,394.98,18.00,4.2,0.00,381.18,,,In-Store,false
101414,21,2025-02-20,Store,1028,Credit Card,,94.99,0.00,5.7,0.00,100.69,,,In-Store,false
101418,91,2025-02-06,Store,1017,Google Pay,,129.99,9.10,2.6,0.00,123.49,,,In-Store,false
101491,62,2025-03-24,Store,1042,Credit Card,,94.99,0.00,3.9,0.00,98.89,,,In-Store,false
101496,2,2025-03-06,Store,1038,Credit Card,,229.99,0.00,3.9,0.00,233.89,,,In-Store,false
101512,79,2025-03-20,Store,1038,Credit Card,,134.99,5.40,11.4,0.00,140.99,,,In-Store,false
101515,62,2025-03-23,Store,1031,Credit Card,,229.99,0.00,5.3,0.00,235.29,,,In-Store,false
101522,52,2025-03-10,Store,1014,Credit Card,,69.99,0.00,15.7,0.00,85.69,,,In-Store,false
101526,3,2025-03-05,Store,1007,Credit Card,,42.99,3.87,10.5,0.00,49.62,,,In-Store,false
101528,33,2025-03-07,Store,1001,Credit Card,,399.96,12.80,11.1,0.00,398.26,,,In-Store,false
101531,94,2025-03-22,Store,1012,Credit Card,,249.99,7.50,2.5,0.00,244.99,,,In-Store,false
101534,70,2025-03-03,Store,1009,Credit Card,,189.99,0.00,15.1,0.00,205.09,,,In-Store,false
101535,67,2025-03-14,Store,1001,Credit Card,,94.99,0.00,3.0,0.00,97.99,,,In-Store,false
101547,31,2025-03-10,Store,1009,Credit Card,,259.98,0.00,14.6,0.00,274.58,,,In-Store,false
101576,31,2025-03-23,Store,1011,Credit Card,,129.99,0.00,6.5,0.00,136.49,,,In-Store,false
101591,30,2025-03-13,Store,1025,Credit Card,,439.98,5.00,6.6,0.00,441.58,,,In-Store,false
101615,6,2025-03-09,Store,1005,Credit Card,,34.99,0.00,12.2,0.00,47.19,,,In-Store,false
101618,1,2025-03-27,Store,1044,Apple Pay,,264.98,10.20,2.8,0.00,257.58,,,In-Store,false
101621,59,2025-03-13,Store,1026,Credit Card,,99.99,10.00,6.8,0.00,96.79,,,In-Store,false
101624,39,2025-03-14,Store,1032,Credit Card,,399.98,21.00,3.4,0.00,382.38,,,In-Store,false
101635,37,2025-03-08,Store,1025,PayPal,,439.97,9.50,8.2,0.00,438.67,,,In-Store,false
101637,77,2025-03-31,Store,1020,Credit Card,,164.99,9.90,14.4,0.00,169.49,,,In-Store,false
101643,25,2025-03-20,Store,1024,Credit Card,,89.98,0.00,7.0,0.00,96.98,,,In-Store,false
101714,83,2025-04-15,Store,1023,Credit Card,,239.98,20.20,2.9,0.00,222.68,,,In-Store,false
101727,34,2025-04-30,Store,1003,Credit Card,,129.99,2.60,12.3,0.00,139.69,,,In-Store,false
101731,15,2025-04-05,Store,1039,Credit Card,,209.98,9.80,4.3,0.00,204.48,,,In-Store,false
101738,14,2025-04-17,Store,1024,Credit Card,,164.98,2.45,8.5,0.00,171.03,,,In-Store,false
101741,11,2025-04-16,Store,1035,Apple Pay,,239.98,0.00,15.0,0.00,254.98,,,In-Store,false
101743,34,2025-04-21,Store,1006,Credit Card,,824.96,30.00,8.3,0.00,803.26,,,In-Store,false
101748,68,2025-04-07,Store,1033,Google Pay,,89.99,4.50,4.2,0.00,89.69,,,In-Store,false
101753,41,2025-04-21,Store,1005,Credit Card,,259.98,19.40,12.0,0.00,252.58,,,In-Store,false
101762,25,2025-04-22,Store,1024,Credit Card,,175.97,8.72,10.9,0.00,178.15,,,In-Store,false
101773,32,2025-04-10,Store,1013,Credit Card,,419.98,22.50,8.9,0.00,406.38,,,In-Store,false
101779,87,2025-04-05,Store,1014,Credit Card,,189.99,3.80,13.3,0.00,199.49,,,In-Store,false
101788,14,2025-04-20,Store,1028,Credit Card,,279.98,5.20,3.7,0.00,278.48,,,In-Store,false
101790,32,2025-04-28,Store,1046,Credit Card,,89.99,24.30,6.2,0.00,71.89,,,In-Store,false
101791,53,2025-04-02,Store,1012,Credit Card,,49.99,2.50,5.0,0.00,52.49,,,In-Store,false
101808,12,2025-04-21,Store,1037,Credit Card,,119.99,8.40,9.8,0.00,121.39,,,In-Store,false
101835,21,2025-04-09,Store,1024,Credit Card,,104.98,4.20,6.1,0.00,106.88,,,In-Store,false
101836,78,2025-04-30,Store,1043,Credit Card,,212.98,1.70,7.7,0.00,218.98,,,In-Store,false
101855,43,2025-04-22,Store,1038,PayPal,,189.98,0.00,14.9,0.00,204.88,,,In-Store,false
101860,37,2025-04-21,Store,1028,Credit Card,,129.98,0.00,6.8,0.00,136.78,,,In-Store,false
101868,22,2025-04-06,Store,1033,Apple Pay,,159.99,0.00,6.6,0.00,166.59,,,In-Store,false
101874,32,2025-04-14,Store,1009,Credit Card,,669.96,92.50,6.0,0.00,583.46,,,In-Store,false
101876,76,2025-04-30,Store,1027,Credit Card,,239.98,0.00,10.6,0.00,250.58,,,In-Store,false
101880,37,2025-04-13,Store,1045,Credit Card,,99.99,4.00,6.8,0.00,102.79,,,In-Store,false
101881,21,2025-04-24,Store,1026,Apple Pay,,134.99,0.00,4.7,0.00,139.69,,,In-Store,false
101883,31,2025-04-30,Store,1046,Credit Card,,149.99,0.00,5.2,0.00,155.19,,,In-Store,false
101888,81,2025-04-19,Store,1027,Debit Card,,59.99,0.00,3.2,0.00,63.19,,,In-Store,false
101897,36,2025-04-02,Store,1002,Credit Card,,134.99,32.40,2.5,0.00,105.09,,,In-Store,false
101945,91,2025-05-02,Store,1020,Credit Card,,269.98,0.00,14.9,0.00,284.88,,,In-Store,false
101951,80,2025-05-04,Store,1017,Cash,,169.99,0.00,15.8,0.00,185.79,,,In-Store,false
101957,44,2025-05-09,Store,1008,Credit Card,,84.99,0.00,6.0,0.00,90.99,,,In-Store,false
101958,94,2025-05-08,Store,1046,Credit Card,,199.98,0.00,13.2,0.00,213.18,,,In-Store,false
101969,32,2025-05-11,Store,1008,Apple Pay,,234.98,3.15,5.8,0.00,237.63,,,In-Store,false
101971,19,2025-05-05,Store,1047,Credit Card,,254.97,7.00,4.0,0.00,251.97,,,In-Store,false
101973,45,2025-05-06,Store,1044,Cash,,429.95,7.80,2.5,0.00,424.65,,,In-Store,false
101974,22,2025-05-24,Store,1035,Credit Card,,299.98,14.60,2.9,0.00,288.28,,,In-Store,false
101994,52,2025-05-29,Store,1022,Credit Card,,289.98,6.00,7.0,0.00,290.98,,,In-Store,false
102002,67,2025-05-27,Store,1004,Credit Card,,39.99,2.40,14.1,0.00,51.69,,,In-Store,false
102008,80,2025-05-06,Store,1014,Credit Card,,34.99,0.00,13.2,0.00,48.19,,,In-Store,false
102012,7,2025-05-25,Store,1046,Credit Card,,439.97,1.35,3.4,0.00,442.02,,,In-Store,false
102032,59,2025-05-03,Store,1045,Credit Card,,39.99,3.60,3.1,0.00,39.49,,,In-Store,false
102037,39,2025-05-03,Store,1031,Credit Card,,129.99,0.00,3.6,0.00,133.59,,,In-Store,false
102074,6,2025-05-23,Store,1004,Credit Card,,119.99,15.60,2.4,0.00,106.79,,,In-Store,false
102078,100,2025-05-18,Store,1035,Credit Card,,242.97,4.43,12.8,0.00,251.34,,,In-Store,false
102085,78,2025-05-29,Store,1004,Credit Card,,89.99,0.00,4.8,0.00,94.79,,,In-Store,false
102089,89,2025-05-23,Store,1016,Credit Card,,84.99,0.00,13.0,0.00,97.99,,,In-Store,false
102102,87,2025-05-03,Store,1019,Debit Card,,489.95,18.00,13.0,0.00,484.95,,,In-Store,false
102105,85,2025-05-28,Store,1018,Credit Card,,99.99,0.00,9.1,0.00,109.09,,,In-Store,false
102153,91,2025-06-21,Store,1014,Google Pay,,134.99,0.00,3.0,0.00,137.99,,,In-Store,false
102191,97,2025-06-14,Store,1035,Credit Card,,94.99,2.85,12.5,0.00,104.64,,,In-Store,false
102195,94,2025-06-24,Store,1008,Credit Card,,279.98,20.70,9.2,0.00,268.48,,,In-Store,false
102198,58,2025-06-29,Store,1010,Credit Card,,129.99,0.00,6.4,0.00,136.39,,,In-Store,false
102209,5,2025-06-10,Store,1031,Credit Card,,159.99,11.20,11.6,0.00,160.39,,,In-Store,false
102214,31,2025-06-22,Store,1012,PayPal,,289.97,4.75,11.9,0.00,297.12,,,In-Store,false
102219,87,2025-06-30,Store,1014,Credit Card,,229.99,16.10,4.9,0.00,218.79,,,In-Store,false
102221,34,2025-06-19,Store,1001,Credit Card,,309.97,0.00,14.6,0.00,324.57,,,In-Store,false
102240,40,2025-06-18,Store,1011,Credit Card,,229.99,9.20,10.7,0.00,231.49,,,In-Store,false
102245,97,2025-06-07,Store,1047,Credit Card,,94.99,0.00,6.1,0.00,101.09,,,In-Store,false
102249,33,2025-06-17,Store,1006,Credit Card,,259.98,8.00,4.7,0.00,256.68,,,In-Store,false
102275,97,2025-06-08,Store,1037,Debit Card,,299.98,27.00,4.6,0.00,277.58,,,In-Store,false
102283,23,2025-06-25,Store,1002,Credit Card,,199.98,15.20,13.5,0.00,198.28,,,In-Store,false
102309,45,2025-06-07,Store,1020,Credit Card,,204.98,0.00,6.5,0.00,211.48,,,In-Store,false
102312,31,2025-06-27,Store,1010,Credit Card,,44.99,0.00,15.8,0.00,60.79,,,In-Store,false
102346,49,2025-07-28,Store,1046,Credit Card,,764.95,4.25,10.9,0.00,771.60,,,In-Store,false
102355,16,2025-07-29,Store,1041,Cash,,399.98,18.00,4.8,0.00,386.78,,,In-Store,false
102356,99,2025-07-21,Store,1007,Cash,,309.98,0.00,10.9,0.00,320.88,,,In-Store,false
102360,24,2025-07-11,Store,1047,Credit Card,,182.98,3.01,10.7,0.00,190.67,,,In-Store,false
102367,96,2025-07-06,Store,1024,Credit Card,,474.97,15.30,13.9,0.00,473.57,,,In-Store,false
102372,57,2025-07-06,Store,1026,Credit Card,,159.99,8.00,12.5,0.00,164.49,,,In-Store,false
102401,55,2025-07-07,Store,1029,Credit Card,,599.98,0.00,11.6,0.00,611.58,,,In-Store,false
102402,21,2025-07-12,Store,1027,Credit Card,,519.97,25.80,3.1,0.00,497.27,,,In-Store,false
102416,85,2025-07-25,Store,1040,Credit Card,,44.99,0.00,5.1,0.00,50.09,,,In-Store,false
102422,14,2025-07-25,Store,1045,Credit Card,,339.98,34.00,10.9,0.00,316.88,,,In-Store,false
101296,45,2025-02-23,Store,1015,Credit Card,,919.96,4.60,4.1,0.00,919.46,,,In-Store,false
101507,8,2025-03-18,Store,1044,Credit Card,,509.95,18.40,14.1,0.00,505.65,,,In-Store,false
101617,27,2025-03-12,Store,1023,Credit Card,,94.99,0.95,5.9,0.00,99.94,,,In-Store,false
101623,8,2025-03-23,Store,1014,Debit Card,,34.99,0.00,6.0,0.00,40.99,,,In-Store,false
101802,85,2025-04-20,Store,1014,Debit Card,,134.99,0.00,5.3,0.00,140.29,,,In-Store,false
101834,50,2025-04-22,Store,1004,Credit Card,,129.99,29.90,14.8,0.00,114.89,,,In-Store,false
101845,50,2025-04-16,Store,1001,Google Pay,,184.98,51.30,10.0,0.00,143.68,,,In-Store,false
102018,64,2025-05-01,Store,1013,Credit Card,,474.97,17.50,5.0,0.00,462.47,,,In-Store,false
102107,59,2025-05-01,Store,1027,Credit Card,,89.99,0.00,2.8,0.00,92.79,,,In-Store,false
102206,73,2025-06-27,Store,1017,Credit Card,,322.97,0.00,4.3,0.00,327.27,,,In-Store,false
102213,26,2025-06-30,Store,1043,Credit Card,,209.98,0.00,2.6,0.00,212.58,,,In-Store,false
102256,53,2025-06-10,Store,1012,Credit Card,,99.99,4.00,11.9,0.00,107.89,,,In-Store,false
102259,34,2025-06-12,Store,1006,Credit Card,,249.99,0.00,4.2,0.00,254.19,,,In-Store,false
102260,69,2025-06-27,Store,1024,Apple Pay,,264.98,3.00,6.3,0.00,268.28,,,In-Store,false
102263,95,2025-06-24,Store,1043,Credit Card,,169.99,0.00,6.6,0.00,176.59,,,In-Store,false
102288,82,2025-06-08,Store,1005,Credit Card,,339.97,8.00,6.0,0.00,337.97,,,In-Store,false
102292,27,2025-06-01,Store,1025,Credit Card,,84.99,0.00,15.7,0.00,100.69,,,In-Store,false
102293,22,2025-06-28,Store,1047,Credit Card,,185.97,1.72,4.4,0.00,188.65,,,In-Store,false
102310,25,2025-06-25,Store,1045,Credit Card,,129.99,0.00,2.4,0.00,132.39,,,In-Store,false
102316,19,2025-06-18,Store,1035,Credit Card,,459.97,20.90,5.4,0.00,444.47,,,In-Store,false
102389,80,2025-07-26,Store,1020,Credit Card,,42.99,0.00,5.2,0.00,48.19,,,In-Store,false
102418,6,2025-07-27,Store,1003,Credit Card,,359.98,1.20,5.6,0.00,364.38,,,In-Store,false
102438,34,2025-07-21,Store,1043,Credit Card,,49.99,0.00,11.2,0.00,61.19,,,In-Store,false
102439,55,2025-07-07,Store,1032,Credit Card,,169.98,0.00,5.9,0.00,175.88,,,In-Store,false
102455,92,2025-07-09,Store,1017,Credit Card,,154.98,19.80,3.3,0.00,138.48,,,In-Store,false
102463,33,2025-07-19,Store,1004,Credit Card,,94.99,0.00,3.2,0.00,98.19,,,In-Store,false
102512,90,2025-08-14,Store,1004,Credit Card,,159.99,4.80,9.2,0.00,164.39,,,In-Store,false
102532,48,2025-08-16,Store,1023,Google Pay,,84.99,35.70,10.7,0.00,59.99,,,In-Store,false
102538,43,2025-08-10,Store,1006,Credit Card,,494.97,22.75,4.8,0.00,477.02,,,In-Store,false
102540,3,2025-08-01,Store,1039,Credit Card,,299.97,6.50,5.3,0.00,298.77,,,In-Store,false
102547,89,2025-08-03,Store,1017,Credit Card,,219.98,1.30,5.6,0.00,224.28,,,In-Store,false
102564,93,2025-08-02,Store,1017,Credit Card,,84.99,0.00,4.7,0.00,89.69,,,In-Store,false
102577,77,2025-08-29,Store,1021,Credit Card,,219.98,0.00,12.3,0.00,232.28,,,In-Store,false
102583,38,2025-08-14,Store,1005,Credit Card,,129.99,0.00,4.7,0.00,134.69,,,In-Store,false
102609,22,2025-08-18,Store,1033,Credit Card,,84.99,0.00,13.6,0.00,98.59,,,In-Store,false
102618,12,2025-08-21,Store,1037,Credit Card,,34.99,4.55,3.8,0.00,34.24,,,In-Store,false
102643,97,2025-08-08,Store,1030,Credit Card,,569.97,44.00,2.4,0.00,528.37,,,In-Store,false
102648,60,2025-08-16,Store,1010,Credit Card,,499.97,6.80,11.4,0.00,504.57,,,In-Store,false
102649,70,2025-08-25,Store,1046,Credit Card,,79.98,0.00,5.9,0.00,85.88,,,In-Store,false
102701,31,2025-09-04,Store,1013,Credit Card,,294.98,0.00,7.0,0.00,301.98,,,In-Store,false
102723,50,2025-09-01,Store,1003,Credit Card,,124.98,0.00,5.7,0.00,130.68,,,In-Store,false
102734,49,2025-09-29,Store,1008,Credit Card,,129.99,11.70,3.9,0.00,122.19,,,In-Store,false
102736,8,2025-09-16,Store,1019,Credit Card,,129.99,5.20,2.7,0.00,127.49,,,In-Store,false
102760,5,2025-09-18,Store,1030,Credit Card,,159.99,0.00,11.5,0.00,171.49,,,In-Store,false
102769,23,2025-09-23,Store,1004,Cash,,549.97,32.00,3.1,0.00,521.07,,,In-Store,false
102780,71,2025-09-06,Store,1008,Credit Card,,99.99,39.00,4.8,0.00,65.79,,,In-Store,false
102789,50,2025-09-17,Store,1038,Credit Card,,354.96,11.60,15.0,0.00,358.36,,,In-Store,false
102790,87,2025-09-25,Store,1021,Google Pay,,74.99,0.00,6.3,0.00,81.29,,,In-Store,false
102791,7,2025-09-28,Store,1007,Credit Card,,114.98,0.00,11.5,0.00,126.48,,,In-Store,false
102792,3,2025-09-27,Store,1008,Credit Card,,299.98,0.00,4.3,0.00,304.28,,,In-Store,false
102803,81,2025-09-15,Store,1027,Apple Pay,,169.99,49.30,6.1,0.00,126.79,,,In-Store,false
102810,39,2025-09-24,Store,1037,PayPal,,119.99,1.20,3.3,0.00,122.09,,,In-Store,false
102813,47,2025-09-20,Store,1035,Credit Card,,249.99,25.00,9.2,0.00,234.19,,,In-Store,false
102814,92,2025-09-30,Store,1018,Credit Card,,184.98,7.65,7.1,0.00,184.43,,,In-Store,false
102872,23,2025-10-06,Store,1001,Credit Card,,159.99,12.80,2.7,0.00,149.89,,,In-Store,false
102895,80,2025-10-01,Store,1018,Credit Card,,424.97,13.60,8.4,0.00,419.77,,,In-Store,false
102900,51,2025-10-15,Store,1025,Credit Card,,42.99,0.86,15.9,0.00,58.03,,,In-Store,false
102905,72,2025-10-01,Store,1015,Credit Card,,84.99,0.00,6.6,0.00,91.59,,,In-Store,false
102912,67,2025-10-03,Store,1005,Cash,,79.98,7.20,5.8,0.00,78.58,,,In-Store,false
102915,84,2025-10-11,Store,1037,Credit Card,,134.98,8.50,6.1,0.00,132.58,,,In-Store,false
102950,25,2025-10-05,Store,1026,Credit Card,,389.97,7.80,2.9,0.00,385.07,,,In-Store,false
102951,28,2025-10-10,Store,1003,Debit Card,,134.99,0.00,3.8,0.00,138.79,,,In-Store,false
102954,55,2025-10-11,Store,1031,Credit Card,,284.98,5.70,5.8,0.00,285.08,,,In-Store,false
102962,84,2025-10-13,Store,1030,Google Pay,,259.98,3.90,8.5,0.00,264.58,,,In-Store,false
102975,60,2025-10-13,Store,1011,Credit Card,,214.98,44.10,13.7,0.00,184.58,,,In-Store,false
102989,96,2025-10-15,Store,1041,Google Pay,,277.97,9.50,13.9,0.00,282.37,,,In-Store,false
102992,2,2025-10-12,Store,1006,Credit Card,,429.98,9.00,15.7,0.00,436.68,,,In-Store,false
103004,55,2025-10-13,Store,1032,Credit Card,,299.99,0.00,13.6,0.00,313.59,,,In-Store,false
103007,81,2025-10-01,Store,1024,Credit Card,,89.98,2.70,3.8,0.00,91.08,,,In-Store,false
103011,72,2025-10-05,Store,1040,Debit Card,,59.99,3.00,14.1,0.00,71.09,,,In-Store,false
103020,89,2025-10-03,Store,1021,Credit Card,,69.99,0.00,3.5,0.00,73.49,,,In-Store,false
103023,92,2025-10-05,Store,1040,Credit Card,,74.99,0.00,6.9,0.00,81.89,,,In-Store,false
103026,10,2025-10-07,Store,1046,Credit Card,,42.99,0.00,3.9,0.00,46.89,,,In-Store,false
102520,21,2025-08-10,Store,1024,Credit Card,,129.99,5.20,6.4,0.00,131.19,,,In-Store,false
102642,22,2025-08-19,Store,1034,Credit Card,,342.98,9.00,4.0,0.00,337.98,,,In-Store,false
102646,4,2025-08-11,Store,1019,Credit Card,,99.99,3.00,6.0,0.00,102.99,,,In-Store,false
100001,92,2024-07-11,Store,1015,Credit Card,,42.99,0.86,5.5,0.00,47.63,,,In-Store,false
100008,75,2024-07-25,Store,1001,Google Pay,,189.99,0.00,14.2,0.00,204.19,,,In-Store,false
100021,93,2024-07-03,Store,1015,Credit Card,,49.99,5.00,4.1,0.00,49.09,,,In-Store,false
100023,20,2024-07-05,Store,1030,Debit Card,,234.97,1.20,15.1,0.00,248.87,,,In-Store,false
100025,46,2024-07-26,Store,1017,Credit Card,,359.98,0.00,4.8,0.00,364.78,,,In-Store,false
100033,33,2024-07-09,Store,1003,Credit Card,,154.98,12.00,5.2,0.00,148.18,,,In-Store,false
100037,38,2024-07-25,Store,1003,Credit Card,,89.99,0.00,8.5,0.00,98.49,,,In-Store,false
100073,15,2024-07-02,Store,1046,Credit Card,,129.99,0.00,11.9,0.00,141.89,,,In-Store,false
100075,49,2024-07-25,Store,1046,Credit Card,,324.98,6.65,11.5,0.00,329.83,,,In-Store,false
100076,89,2024-07-21,Store,1020,Credit Card,,394.98,19.90,6.3,0.00,381.38,,,In-Store,false
100087,81,2024-07-11,Store,1026,Credit Card,,42.99,0.00,3.1,0.00,46.09,,,In-Store,false
100088,25,2024-07-18,Store,1025,Credit Card,,249.98,27.60,3.5,0.00,225.88,,,In-Store,false
100112,40,2024-07-24,Store,1011,Credit Card,,239.98,15.30,6.5,0.00,231.18,,,In-Store,false
100083,80,2024-07-22,Store,1022,Credit Card,,319.98,4.60,3.4,0.00,318.78,,,In-Store,false
100094,40,2024-07-13,Store,1008,Debit Card,,169.99,3.40,10.1,0.00,176.69,,,In-Store,false
100114,79,2024-07-30,Store,1002,PayPal,,509.97,0.00,4.2,0.00,514.17,,,In-Store,false
100169,64,2024-08-11,Store,1012,Credit Card,,89.99,0.00,3.0,0.00,92.99,,,In-Store,false
100182,21,2024-08-06,Store,1045,Credit Card,,99.99,23.00,10.1,0.00,87.09,,,In-Store,false
100197,92,2024-08-29,Store,1014,Credit Card,,442.97,6.60,14.7,0.00,451.07,,,In-Store,false
100198,40,2024-08-21,Store,1013,Credit Card,,334.97,5.95,5.3,0.00,334.32,,,In-Store,false
100200,57,2024-08-25,Store,1024,PayPal,,129.99,6.50,13.9,0.00,137.39,,,In-Store,false
100206,24,2024-08-30,Store,1036,Credit Card,,224.98,4.05,3.1,0.00,224.03,,,In-Store,true
100210,26,2024-08-10,Store,1004,Credit Card,,79.99,0.00,4.7,0.00,84.69,,,In-Store,false
100226,28,2024-08-02,Store,1005,Google Pay,,439.98,8.40,11.0,0.00,442.58,,,In-Store,false
100231,97,2024-08-01,Store,1032,Credit Card,,274.98,0.00,5.9,0.00,280.88,,,In-Store,false
100233,56,2024-08-15,Store,1015,Credit Card,,69.99,0.00,5.5,0.00,75.49,,,In-Store,false
100237,12,2024-08-24,Store,1036,Credit Card,,99.99,9.00,8.9,0.00,99.89,,,In-Store,false
100250,11,2024-08-17,Store,1034,Credit Card,,694.96,46.80,10.5,0.00,658.66,,,In-Store,false
100293,90,2024-08-03,Store,1043,Credit Card,,144.98,2.25,6.8,0.00,149.53,,,In-Store,false
100299,96,2024-08-29,Store,1041,Credit Card,,289.98,12.00,5.1,0.00,283.08,,,In-Store,false
100366,3,2024-09-13,Store,1010,Credit Card,,249.99,0.00,5.3,0.00,255.29,,,In-Store,false
100368,76,2024-09-09,Store,1023,Credit Card,,169.99,78.20,5.9,0.00,97.69,,,In-Store,false
100372,24,2024-09-28,Store,1033,Debit Card,,229.99,11.50,6.2,0.00,224.69,,,In-Store,false
